PublicationID	PublicationYear
16269342	2005
35392897	2022
23209527	2012
32425049	2020
18395747	2008
10956014	2000
22406677	2012
23712900	2013
21999566	2011
27380951	2016
18836081	2008
33784306	2021
20946780	2009
21047141	2010
35011419	2021
19876942	2010
23086940	2012
8889179	1996
21167174	2011
20610394	2010
24760183	2014
15323557	2004
19827080	2009
26624888	2015
22247770	2012
27786272	2016
17369273	2007
18788722	2008
26334274	2015
18845162	2008
35316030	2022
17192587	2007
20406810	2010
25855808	2015
22859949	2012
23737519	2013
20448966	2009
29181223	2017
29046633	2017
21920027	2011
24413562	2014
29227281	2018
12443047	2002
22593013	2012
10527727	1999
27626127	2016
35492093	2020
21494677	2011
29218167	2015
12080142	2002
23089752	2013
27618663	2016
24510191	2014
21616080	2011
21261830	2008
15037082	2004
27438813	2016
25615855	2015
20329706	2010
28107633	2017
12384604	2002
29137277	2017
25506191	2015
15530034	2004
31310308	2019
26612539	2015
14580203	2003
35426976	2022
30442930	2018
32046082	2020
16445284	2006
19833875	2009
27493207	2016
26091065	2015
32647818	2020
22815475	2012
28755524	2017
18065465	2008
29800374	2018
29749928	2018
22429567	2012
30120248	2018
24900326	2011
16914449	2006
23812842	2013
24448799	2014
23746516	2013
20068228	2010
25004980	2014
29518975	2018
30023896	2018
28836235	2017
32234784	2020
34985939	2022
19093780	2009
23344974	2013
28432336	2017
29453276	2018
16820684	2006
18086706	2008
20592097	2010
30266943	2018
30090222	2015
28504676	2017
28466855	2017
17164523	2007
12428974	2002
25415308	2014
35858383	2022
30541778	2018
24918055	2014
12297022	2002
35890443	2022
33351266	2020
30192544	2018
33563826	2021
29453377	2018
20007608	2010
26289584	2015
26327397	2015
30618610	2018
22952234	2012
30971720	2019
19667066	2009
20696123	2010
16784240	2006
29335634	2018
22773878	2012
32664362	2020
29878152	2018
20529855	2010
21505419	2011
21455262	2011
21655236	2011
23729259	2013
15697236	2005
26290611	2015
24935946	2014
21419134	2011
19995076	2009
12202379	2002
12464625	2003
26798447	2016
25586921	2011
28361672	2017
31566831	2019
28300601	2017
16877510	2006
26359497	2015
22300089	2012
34465772	2021
22872642	2012
33977052	2021
18782776	2008
22431613	2012
34502443	2021
28763458	2017
25110551	2014
22716280	2012
12885253	2003
17766376	2007
15277671	2004
31413254	2019
27432339	2017
10913300	2000
36114420	2022
23447543	2013
19742177	2009
25228688	2014
26003921	2015
18467342	2008
24472438	2014
32515113	2020
12860982	2003
22808208	2012
32624891	2018
34505005	2021
26673266	2016
28444399	2017
26841867	2016
15007056	2004
23539622	2013
21739503	2011
19535340	2009
35577850	2022
21806377	2011
30693329	2019
20558732	2010
22664469	2012
37537383	2023
34458802	2021
25096577	2014
30678993	2019
18028946	2007
22563605	2012
25025898	2014
12657632	2003
29104304	2017
25888903	2015
22011572	2011
32309278	2020
36456886	2023
20454456	2010
34342282	2021
17447892	2007
30108770	2017
23336096	2012
20147404	2010
38252560	2024
22665516	2012
19506074	2009
24606933	2014
25666181	2015
20502814	2010
20795631	2010
28892294	2017
34959677	2021
31501469	2019
27196927	2016
11170429	2001
23516498	2013
30320522	2018
26997853	2016
20122900	2010
15465858	2004
28761097	2017
20814427	2010
24047995	2013
21543315	2011
21350490	2011
31925328	2020
27139825	2016
23300914	2012
29259178	2017
20581202	2010
20558730	2010
32132173	2020
29740047	2018
22010215	2011
24116108	2013
23644599	2013
11964185	2002
25266718	2014
17991455	2007
17002295	2006
12731874	2003
26003923	2015
28989663	2017
24244009	2014
10869183	2000
34123048	2019
23109337	2012
23140277	2012
20876568	2010
32271881	2020
19966416	2009
24217363	2013
26020004	2015
19635730	2009
17223708	2007
23733948	2013
35890285	2022
29086571	2017
16766622	2006
25434965	2014
26829219	2016
20055497	2010
32747735	2020
19173620	2009
17420472	2007
19183053	2009
24141523	2013
30648154	2018
23301700	2013
19462022	2009
22291014	2012
34580163	2021
31458903	2018
22344653	2012
23996493	2013
18586937	2008
11827543	2002
28771239	2017
26898943	2016
26712564	2016
34624314	2021
21876041	2011
32994435	2020
23543318	2013
19136458	2009
29406711	2018
27075367	2016
31658723	2019
35617422	2022
27226543	2016
21270123	2011
10545190	1999
32133840	2020
24473078	2014
19480458	2009
22308362	2012
20329707	2010
18237740	2008
18179217	2008
26562505	2016
11805114	2002
25645064	2015
33844535	2021
20724479	2010
19005020	2009
30593511	2019
33615947	2021
29685986	2018
12903268	2000
34772801	2021
31929671	2015
20945358	2010
23739335	2013
26491021	2015
31709232	2019
23782692	2013
21542645	2011
23874896	2013
20499878	2010
19581300	2009
32167012	2020
28089448	2017
33458725	2021
35211272	2022
20737578	2010
27935052	2017
21237304	2011
27899589	2017
19582369	2009
31455529	2019
29247197	2017
33078454	2021
30443599	2018
28005370	2017
19508894	2009
15849246	2005
34213045	2021
19213732	2009
23540833	2013
36169610	2022
37342028	2023
19103664	2009
21808066	2011
22125611	2011
15479840	2004
21174150	2011
30741951	2019
27462993	2016
18599640	2008
19523901	2009
20671028	2010
29467414	2018
31541088	2019
23473072	2013
33717081	2021
22194613	2012
10233075	1999
16091935	2005
28058293	2016
597458	1999
34847142	2021
26080424	2015
29545340	2018
22083480	2012
26236298	2015
PMC9794021	2022
23978068	2013
26010488	2015
22088143	2012
25367834	2015
29206185	2017
26121039	2015
19155274	2009
19140795	2009
24082101	2013
18657548	2008
21965542	2011
33043945	2020
20308066	2010
10076011	1999
22978652	2012
12689333	2003
20107862	2010
33237740	2020
31255986	2019
26182430	2015
31038677	2018
18088598	2008
22798075	2012
24436125	2014
31999648	2020
34415162	2022
20694007	2010
17222184	2007
14556652	2004
20663878	2010
24849693	2014
30112206	2018
26365802	2015
29215266	2018
15608125	2005
20630861	2010
26939885	2016
25739452	2015
24036119	2013
29923463	2018
28340300	2017
28393830	2017
11428896	2001
23711722	2013
28327560	2017
33850260	2021
25564798	2015
31371524	2019
27936158	2016
29879224	2018
24204770	2013
22458502	2012
9586102	1997
24116173	2013
26138143	2015
23831686	2013
25495885	2015
32992800	2020
33009382	2020
11258893	2001
29861922	2015
10037700	1999
29487285	2018
10956001	2000
21423825	2000
24568320	2014
23760276	2013
26998998	2016
30022112	2018
30770806	2019
26805589	2016
25004958	2014
23249737	2012
21499244	2011
19773427	2009
19258315	2009
19965178	2009
35548017	2018
19328070	2009
23172228	2013
17825319	2007
17474715	2007
17441142	2007
30251626	2018
23148093	2013
23947785	2013
32766716	2020
31634480	2020
28852099	2017
30090250	2015
19632983	2009
26389866	2015
26991318	2016
23234400	2013
22451670	2012
25818299	2015
18165229	2008
35325837	2022
17172304	2007
28786666	2017
22183769	2012
31261765	2019
36868853	2023
21238457	2011
32513747	2020
21430953	2011
34548394	2021
16784236	2006
18632730	2008
23166655	2012
22284051	2012
25470112	2015
23264640	2013
20360609	2010
28300150	2017
20947497	2010
28179976	2017
24336709	2013
25749978	2015
28684975	2017
10850802	2000
22792273	2012
36662702	2023
22185200	2011
23341186	2013
10024502	1999
33835030	2021
21557375	2011
15496139	2005
24530282	2014
22545226	2011
21915777	2012
22753474	2012
22649528	2012
12885645	2003
23341448	2013
19321438	2009
33050669	2020
19053272	2008
9677310	1998
32134960	2020
18952013	2009
30574644	2019
24608916	2014
28552575	2017
20223216	2010
20558749	2010
27118676	2016
22329966	2012
17905844	2008
12592015	2003
19072969	2009
19424502	2009
15728908	2005
22879603	2012
28598392	2017
23035121	2012
17935330	2007
30966479	2018
19706512	2009
21339598	2010
16492786	2006
32494623	2020
16817982	2005
16331988	2005
18996344	2008
31244941	2019
22366955	2012
17263415	2007
29346617	2018
16734419	2006
23430154	2013
19143494	2009
17132860	2006
19388051	2009
22787217	2012
23275246	2013
19228114	2009
11566886	2001
21404360	2011
12609888	2003
14747330	2004
19395377	2009
30104534	2018
30135402	2018
24866816	2014
28817778	2017
19880517	2009
9558320	1998
19773426	2009
18178651	2008
31328167	2019
26946939	2016
22718765	2012
11751327	2002
34458687	2020
10777739	2000
19388649	2009
29733746	2018
25892120	2015
20550917	2010
21890898	2011
24372516	2014
18395743	2008
22004747	2011
35139916	2022
25414347	2014
28451196	2017
17297914	2007
31142661	2019
21627167	2011
27841752	2016
25716479	2015
8054342	1994
28570566	2017
28510102	2015
9268656	1997
29623122	2018
27738674	2017
19914122	2010
19284741	2009
21609868	2009
24635565	2014
22354706	2012
14978302	2004
29568346	2018
22276115	2012
19559666	2009
16952940	2006
30221234	2018
31422906	2019
16618108	2006
22844099	2012
20662514	2010
28125062	2017
18952792	2009
22970117	2012
19275165	2009
33199623	2020
30355767	2018
20220137	2010
17890401	2008
17932512	2007
10082368	1998
33153185	2020
20622253	2010
16772286	2006
23502424	2013
9336214	1997
18411422	2008
28858250	2017
27131382	2016
30804532	2019
25271078	2014
30712989	2019
19053285	2008
28348716	2016
31475772	2019
30662957	2018
31398944	2019
10548041	1999
29712914	2018
17636870	2007
20042601	2010
27811970	2016
27074683	2016
28504678	2017
29388911	2018
23917964	2013
27100912	2016
31295912	2019
34704042	2021
31315399	2019
27272236	2016
7665583	1995
17617644	2007
27720930	2017
17429973	2007
21467043	2011
18785742	2008
17307877	2007
19520856	2009
15504108	2005
23718776	2013
18627174	2008
27617579	2017
26921194	2016
8204592	1994
24920832	2014
30012962	2018
16299076	2006
22318731	2012
34385812	2019
33260648	2020
17055530	2007
23667391	2012
29280217	2017
33484499	2021
22248356	2012
20167243	2010
30345745	2018
25865894	2015
29064369	2017
12381839	2002
23531547	2013
21097495	2011
17304240	2007
23979596	2013
33937776	2021
20451531	2010
36481291	2023
24685176	2014
18263620	2008
28085903	2017
19525231	2009
14645086	2003
18275816	2008
22033480	2011
24682827	2014
15923231	2005
25263009	2015
14715884	2003
18178550	2008
25299655	2014
16352732	2005
17130455	2006
15930003	2005
23803659	2013
23230967	2012
22520942	2012
15653734	2005
29306440	2018
17407569	2007
18421150	2008
9336207	1997
30190676	2018
16807295	2006
19588959	2009
23033253	2012
21715330	2011
23696787	2013
11847279	2002
22621903	2012
20110260	2010
18586266	2008
17660262	2007
16678852	2006
33434434	2021
8692938	1996
32419578	2020
27647889	2016
21520321	2011
22940582	2012
24037507	2013
24039852	2013
10215612	1999
8441749	1993
18798655	2009
16617112	2006
22844393	2012
25327289	2015
12021435	2002
15631622	2005
19032597	2009
28624185	2017
21239488	2011
15081689	2004
18682220	2008
27513582	2016
18482987	2008
34552091	2021
24919463	2014
32647814	2019
21317293	2011
21969368	2011
21226535	2011
32140747	2021
10423455	1999
19029247	2009
18160537	2008
22750303	2012
10422831	1999
26513744	2015
20705046	2010
17083960	2006
1610798	1992
25197549	2013
15862112	2005
18243101	2008
15273308	2004
18767163	2009
28520406	2017
27768285	2016
11967366	2002
30404949	2019
31750992	2020
20729200	2010
21636209	2011
27229311	2016
28413372	2016
9083685	1997
20359247	2010
27571219	2016
28400484	2017
18586854	2008
22094831	2012
30262834	2018
10752619	2000
23415745	2013
31327662	2019
27889239	2016
19490118	2009
29441133	2018
18591243	2008
25573261	2015
22915588	2012
30714595	2019
23566382	2013
25383926	2014
29971062	2018
9927435	1999
28419165	2017
11790740	2002
12598654	2003
21863895	2011
30054483	2018
28671638	2017
17686454	2007
37486125	2023
25112713	2015
8643475	1996
18537269	2008
30452046	2018
22918832	2012
26378745	2015
24884671	2014
21121696	2011
2765522	1989
27915287	2016
19679363	2009
20102228	2010
17506529	2007
32329617	2020
28510227	2015
30726072	2019
10422830	1999
22771573	2012
27669417	2016
19898476	2009
27563645	2016
18093926	2007
21060336	2011
10908357	2000
15152086	2004
20826781	2010
17235283	2007
25517161	2014
23652203	2013
22163705	2011
28734478	2017
26415570	2015
25365042	2014
19546213	2009
25285530	2014
19425594	2009
21170360	2010
31239348	2019
17942600	2007
21094070	2010
25488812	2015
29599797	2018
22002536	2012
18412542	2008
14970396	2004
20080970	2010
11687657	2001
18208836	2008
14576305	2003
23809130	2013
27464895	2016
31096049	2019
23352136	2013
30598510	2019
17438276	2007
11045625	2000
17326672	2007
20686031	2010
22214214	2012
20684611	2010
7773173	1995
30023623	2017
18621820	2008
25992900	2015
20533534	2010
30248922	2018
16793526	2006
21800847	2011
22022247	2011
23324606	2013
23029255	2012
23972850	2013
28151990	2017
23472094	2013
27986851	2017
16304156	2005
22876250	2012
20502608	2010
30824700	2019
22242826	2012
25755286	2015
20111693	2009
10572180	1999
26139243	2015
21439477	2011
23870291	2013
21573061	2011
17425312	2007
22073150	2011
18248095	2008
29370102	2018
31970149	2019
22110856	2010
18334217	2008
12931002	2003
27682587	2016
18819814	2008
15472720	2004
19348766	2009
20585579	2010
12839989	2003
21152046	2010
22234877	2012
31051253	2019
7536927	1995
21070952	2010
19422324	2009
21524066	2011
32597951	2020
23695669	2013
17894853	2007
22139149	2011
23163901	2012
32144273	2020
25403615	2014
16637649	2006
23686385	2013
28001487	2017
18524830	2008
32356865	2020
24489681	2014
8615847	1996
27215610	2016
25991726	2015
19240030	2009
20600123	2010
17142383	2007
25265511	2014
34458830	2021
29360040	2018
28233029	2017
15775974	2005
27050398	2016
12787471	2003
25100107	2014
10692346	2000
24521147	2014
27026703	2016
22082669	2012
25716979	2015
19152864	2008
11907215	2002
19462965	2009
28034889	2017
16428276	2006
12538641	2003
21349882	2011
21049972	2011
28867802	2017
22754403	2012
27905530	2016
30023927	2018
18951411	2009
21513716	2011
23345759	2002
35867555	2022
29670183	2018
23129764	2012
27783432	2016
20739282	2010
26682811	2015
25520510	2015
16888629	2006
23269808	2013
28338130	2017
9083676	1997
20215441	2010
23255206	2012
27253060	2016
24668773	2014
22009680	2012
25965569	2015
22995830	2012
24340019	2013
23270813	2013
19182890	2009
10653796	2000
23976957	2013
17947319	2007
26912659	2016
25775568	2015
11000262	2000
21840295	2012
17090685	2006
23861745	2013
28289188	2017
26735493	2016
18275819	2008
15125687	2004
24918052	2014
19124471	2009
27340461	2016
19035631	2008
25925696	2015
29078291	2017
21195225	2011
17389404	2007
25817994	2015
30820564	2019
20007511	2010
12717021	2003
18975919	2008
20937888	2010
23707622	2013
19555717	2009
9370450	1997
21865539	2011
18456829	2008
25435325	2014
28598414	2017
28584133	2017
20926394	2011
26091166	2015
16482217	2006
20560668	2010
20643137	2010
21565701	2011
25252692	2014
19362095	2009
31018575	2019
27466444	2016
23716704	2013
18281688	2008
11606262	2001
21085615	2010
16407978	2006
21214648	2011
22483112	2012
20430628	2010
12391332	2002
16429398	2006
27038378	2016
16407132	2006
22942245	2012
19805185	2009
22355345	2012
17397263	2007
17449678	2007
28659478	2017
18717788	2008
21098120	2011
22210888	2012
23808632	2013
23737523	2013
21641321	2011
20853905	2010
34911297	2021
19052082	2009
12592012	2003
24124096	2014
34705296	2021
25849394	2015
20815339	2010
18343228	2008
24366543	2014
30461082	2018
8770188	1996
21900304	2011
21315155	2011
18044977	2007
25165107	2014
19876400	2009
18243103	2008
12060679	2002
21910402	2011
22303903	2012
18940924	2008
19239717	2009
23963451	2013
15240468	2004
21725002	2011
18982286	2008
15298909	2004
14739935	2004
26913380	2016
15929724	2005
16033330	2005
21419342	2011
22117216	2011
23472130	2013
29095079	2013
21148420	2010
21261310	2011
24041571	2014
25120091	2014
11790852	2002
29478821	2018
26124722	2015
18717551	2008
21110983	2011
21325274	2011
10091658	1999
23627491	2013
22479408	2012
20153193	2010
7479822	1995
17889984	2007
16903783	2006
21800896	2011
25775548	2015
22976177	2012
24146618	2013
20095526	2010
20345171	2010
20091831	2010
17704148	2007
22051512	2012
8901562	1996
23217712	2012
11566770	2001
24184188	2014
20008070	2010
34514087	2021
19187762	2009
11106171	2000
21460081	2011
19910369	2010
19681642	2009
24014183	2013
23964092	2013
24506795	2014
25776553	2015
18155729	2008
15821166	2005
17491593	2007
17028144	2007
9707442	1998
22368485	2012
19278661	2009
20599633	2010
23170880	2013
23437866	2013
22946928	2012
10419963	1999
19693614	2010
20086010	2010
25254076	2014
19858217	2009
19265397	2009
19897648	2010
18256191	2008
25615870	2015
18058789	2008
14573859	2003
22283334	2012
32975287	2020
26734986	2016
28056108	2017
17483159	2007
20562827	2010
15616574	2005
20417606	2010
21809884	2011
21771870	2011
17295905	2007
33525729	2021
27002486	2016
21410224	2011
PMC11208286	2024
23150810	2012
16932747	2006
21422241	2011
12609868	2003
21629676	2011
15833994	2005
17592503	2007
21123191	2011
18073106	2007
20737073	2010
32895590	2021
22889846	2012
16054586	2005
24253765	2014
10338018	1999
14645714	2003
12829506	2003
15894639	2005
18326635	2008
21969467	2011
22891849	2012
22973453	2012
32319757	2020
12006501	2002
21994669	2010
7588629	1995
16547048	2006
19153232	2009
PMC7123474	2013
17726056	2007
19074821	2009
19480389	2009
8889190	1996
22044229	2011
15181150	2004
PMC5954276	2018
10409749	1999
33238092	2020
21059410	2011
10357807	1999
PMC7122046	2007
19715312	2009
9711233	1998
PMC8551951	2021
23872012	2013
35921495	2022
9192627	1997
10354424	1999
21258628	2009
19122836	2008
PMC10643713	2023
21936578	2011
21863792	2011
26646318	2015
20381707	2010
24588098	2014
30430435	2019
PMC6460989	2016
7549468	1995
